0 0.110776075144
1 -0.279154818946
2 -0.874608938728
3 -0.32783949981
4 0.279424239637
5 -0.368050842319
6 0.188400637731
7 -0.142984991237
8 -0.79723561625
9 0.460321688793
10 -0.214851730779
11 -0.0743702400758
12 0.430614330336
13 0.603860617546
14 -0.198384543096
15 -0.612510421344
16 -0.661291884214
17 0.807825403395
18 1.36067377003
19 1.66852738003
20 1.45959181466
21 1.08328430021
22 0.849500223357
23 0.649717317726
24 0.0995946767115
25 -0.0659353989902
26 0.355671884526
27 -0.0656045930657
28 -0.289401176637
29 -0.64889419508
30 -0.836786831666
31 -0.903252409748
32 -0.691387827288
33 -1.89076963078
34 -2.12202645396
35 -2.17346490371
36 -1.66049032911
37 -0.794430175181
38 -0.769773364947
39 -0.191186683375
40 -0.484853414514
41 -0.45141465507
42 -0.364753497614
43 -0.589435798372
44 -0.0572054412468
45 -0.0224565448084
46 0.633950385728
47 -0.344762251252
48 0.0624444334232
49 0.52220614189
50 -0.137366286019
51 -0.772123440278
52 -0.415539331377
53 -0.589062006614
54 0.335247536339
55 0.874237392605
56 0.777275811516
57 0.386992850347
58 0.709460244018
59 0.427463811699
60 1.32748607599
61 0.392495486507
62 0.505287191194
63 0.21075336376
64 0.483023921398
65 0.310288525362
66 -0.159055269916
67 0.116654360351
68 -0.366450477571
69 -0.8797100433
70 -0.0355867962266
71 0.428369490239
72 -0.523289698264
73 -0.864553313258
74 -1.53219456881
75 -0.723054573329
76 -1.1605628433
77 -0.0192552189803
78 0.36813761944
79 -0.0885649839563
80 0.110776075144
